employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status
101263,6055,Simon Sridhar,PICKER,F,41372.0,2023-04-24,On Leave
101264,6055,Mohammed Dhar,PICKER,F,25713.0,23-Dec-2023,active
101265,6065,Falguni Mani,delivery rider,Female,57217.0,2025-07-01,On Leave
101266,6057,Samesh Rana,Store Manager,f,44956.0,2023-11-04,On Leave
101267,6045,Thomas Rai,Quality Checker,Male,54310.0,2026-04-22,Active
101268,6055,Keya Acharya,Quality Checker,f,40726.0,2024-06-30,Resigned
101269,6140,Neha Kulkarni,Quality Checker,f,61300.0,2023-01-03,On Leave
101270,6115,Turvi Saini,Picker,M,33298.0,05-Aug-2023,On Leave
101271,6108,Yatin Sen,Store Manager,,51259.0,2024-12-16,Active
101272,6120,Kashish Balay,Quality Checker,F,36340.0,2023-10-11,Resigned
101273,6118,Ansh Sundaram,Delivery Rider,F,55029.0,2026-03-06,On Leave
101274,6089,Mohammed Zacharia,Picker,Male,21095.0,2024-10-30,On Leave
101275,6014,Mohini Dyal,Picker,M,47780.0,2024-06-25,RESIGNED
101276,6058,Radha Hari,Packer,f,19871.0,2023-05-25,Active
101277,6078,Champak Tella,Quality Checker,Male,33931.0,2025-11-18,Resigned
101278,6041,Balvan Nath,PICKER,Male,24050.0,12-Feb-2024,active
101279,6140,Anusha Sani,Delivery Rider,M,36480.0,2023-08-25,RESIGNED
101280,6023,Shivani Shenoy,Picker,Female,57476.0,2025-09-28,RESIGNED
101281,6058,Imaran Gill,Delivery Rider,F,48638.0,2024-07-01,Active
101282,6036,Joshua Kadakia,Inventory Associate,Male,57349.0,2025-11-12,active
101283,6008,Gaurika Guha,Picker,Male,41238.0,05/03/2023,Active
101284,6044,Vasatika Batra,Picker,,32737.0,2026-06-06,Active
101285,6132,Dalbir Ghosh,Quality Checker,Male,41779.0,2025-02-26,Active
101286,6099,Sneha Balasubramanian,Inventory Associate,F,14337.0,2024-05-31,RESIGNED
101287,6147,Nisha Thaman,Picker,Female,42316.0,2022-09-14,Resigned
101288,6015,Vincent Devi,delivery rider,Male,43307.0,2026-06-13,On Leave
101289,6062,Wazir Nori,PICKER,,20428.0,2025-10-01,On Leave
101290,6014,Ojasvi Rana,Delivery Rider,m,27543.0,2023-11-07,Resigned
101291,6110,Ekantika Barad,Packer,M,63114.0,2022-11-10,Resigned
101292,6033,Samaksh Kant,Packer,Female,16661.0,2025-01-21,Active
101293,6042,Avi Chandra,Picker,m,59753.0,2023-12-22,RESIGNED
101294,6017,Vrishti Tailor,delivery rider,M,53090.0,2025-12-31,active
101295,6069,Kritika Mutti,Packer,m,42126.0,30/06/2026,On Leave
101296,6059,Advika Rout,Inventory Associate,,23199.0,06/09/2022,Active
101297,6079,Xalak Vyas,Inventory Associate,F,52010.0,2025-02-10,On Leave
101298,6037,Guneet Ravel,delivery rider,m,29973.0,02-18-2024,Active
101299,6066,Rachana Thaman,Store Manager,M,33312.0,2025-04-07,RESIGNED
101300,6031,Upasna Modi,Delivery Rider,F,52318.0,2025-01-08,Active
101301,6095,Aradhana Agate,Quality Checker,f,19231.0,2022-10-24,Active
101302,6132,Indali Sidhu,Packer,Male,63774.0,2025-12-07,On Leave
101303,6079,Charles Narula,PICKER,F,44506.0,2024-02-23,Active
101304,6118,Mugdha Balakrishnan,Inventory Associate,Male,56496.0,2023-11-10,Active
101305,6126,Vanya Modi,Store Manager,Female,,2024-05-08,On Leave
101306,6042,Bimala Atwal,delivery rider,Male,14063.0,2025-03-02,Active
101307,6113,Yash Balasubramanian,Inventory Associate,f,18412.0,2023-03-22,On Leave
101308,6130,Adweta Khanna,Picker,f,36886.0,2026-04-10,Active
101309,6148,Eshana Dhar,Store Manager,,38628.0,2025-07-24,Active
101310,6128,Yug Sarna,Picker,M,14625.0,2026-06-13,Active
101311,6031,Hiral Dube,Store Manager,F,24725.0,2024-09-10,Resigned
101312,6086,Bhavya Prabhakar,Picker,Male,19102.0,2025-11-04,On Leave
101313,6047,Waida Ben,PICKER,m,62060.0,2022-09-15,On Leave
101314,6142,Aadi Ranganathan,delivery rider,F,26358.0,2026-05-18,RESIGNED
101315,6051,Eta Narayan,Inventory Associate,f,52040.0,2025-12-21,active
101316,6044,Krish Mitter,Delivery Rider,f,49396.0,2022-11-30,On Leave
101317,6033,Jairaj Sharaf,Packer,M,16010.0,2024-10-18,Resigned
101318,6009,Vidhi Dara,Picker,M,19923.0,2024-08-29,On Leave
101319,6054,Damyanti Karnik,PICKER,F,63511.0,01/07/2023,On Leave
101320,6065,Aarna Chatterjee,Picker,Female,52476.0,2026-03-29,Resigned
101321,6030,Raksha Vig,delivery rider,,28540.0,2026-03-23,Active
101322,6004,Kai Goyal,Store Manager,m,51164.0,2025-12-17,Active
101323,6047,Maanav Sem,Store Manager,Female,63877.0,2023-11-20,Resigned
101324,6063,Qadim Deshmukh,Packer,Female,23378.0,2023-09-25,Active
101325,6016,Max Kibe,Store Manager,m,31003.0,02-02-2025,Active
101326,6047,Jairaj Jaggi,PICKER,Female,36276.0,2025-05-29,active
101327,6071,Damini Naidu,Store Manager,,58372.0,2025-09-29,Active
101328,6008,Unnati Zachariah,Store Manager,m,62736.0,2023-01-09,On Leave
101329,6052,Girik Palla,Delivery Rider,,26103.0,2023-04-09,Active
101330,6073,Neel Johal,Delivery Rider,F,50626.0,2024-03-28,Active
101331,6042,Gavin Rattan,PICKER,m,48907.0,2022-12-04,Active
101332,6023,Sudiksha Ben,Store Manager,Male,16584.0,2022-12-18,Resigned
101333,6088,Shivani Dada,Inventory Associate,,39745.0,2026-02-15,Active
101334,6026,Sai Khurana,Delivery Rider,M,59763.0,2022-10-03,Resigned
101335,6011,Idika Setty,Delivery Rider,f,,2024-12-24,Active
101336,6036,Lekha Bhavsar,PICKER,M,50343.0,10-03-2024,On Leave
101337,6086,Bishakha Dalal,Picker,Male,25675.0,2023-10-20,Active
101338,6027,Sai Mandal,Packer,f,27895.0,2023-06-27,Resigned
101339,6060,Chavvi Raghavan,PICKER,,37083.0,2023-05-20,active
101340,6055,Jagat Sengupta,PICKER,Female,14268.0,2025-02-13,On Leave
101341,6028,Prisha Kunda,Packer,f,21804.0,2022-11-18,active
101342,6137,Harshil Kata,Packer,Male,19625.0,2024-08-10,Resigned
101343,6145,Yasti Sankaran,delivery rider,Male,55554.0,2024-08-21,Active
101344,6017,Vasana Raja,Inventory Associate,F,,05-24-2023,RESIGNED
101345,6019,Krisha Dasgupta,Delivery Rider,,27558.0,2025-12-22,active
101346,6136,Manya Dugal,Picker,,34346.0,2024-11-09,Active
101347,6058,Bhavna Nair,Quality Checker,,35369.0,2023-11-11,Active
101348,6047,Bhavna Sridhar,Packer,m,51387.0,05-31-2024,RESIGNED
101349,6066,Oscar Kumar,Inventory Associate,Female,48712.0,2025-01-29,Resigned
101350,6058,Odika Bakshi,Quality Checker,Female,25550.0,2025-03-11,active
101351,6143,Kavya Kala,Inventory Associate,Female,48163.0,2023-09-24,Active
101352,6134,Upadhriti Roy,delivery rider,F,15905.0,2024-05-03,RESIGNED
101353,6109,Gaurav Kant,Store Manager,Male,34049.0,07-18-2025,Active
101354,6078,Oeshi Prabhu,Picker,M,25111.0,2023-11-15,Resigned
101355,6063,Rachita Pau,Delivery Rider,Male,52723.0,2024-12-08,On Leave
101356,6040,Ekapad Morar,Delivery Rider,Male,40197.0,2024-03-09,Active
101357,6006,Odika Panchal,Inventory Associate,Male,22009.0,2024-09-15,RESIGNED
101358,6035,Wriddhish Tripathi,PICKER,,33293.0,2024-11-29,Active
101359,6070,Forum Krishna,Packer,Male,32628.0,2024-10-19,RESIGNED
101360,6120,Sanaya Barad,Packer,F,40195.0,2024-03-04,Active
101361,6032,Chatresh Dutt,Delivery Rider,f,56993.0,2026-07-19,Active
101362,6137,Farhan Kale,PICKER,Female,38703.0,2022-11-09,On Leave
101363,6032,Riya Yogi,Delivery Rider,,44489.0,2023-07-30,active
101364,6105,Brijesh Bhatti,Picker,,55353.0,2024-04-08,On Leave
101365,6035,George Rai,Picker,f,30015.0,2023-04-28,Active
101366,6122,Janaki Bhavsar,Quality Checker,M,41106.0,2023-03-30,Active
101367,6064,Priya Kapur,Packer,Male,41371.0,2023-03-13,Active
101368,6082,Vidhi Nair,Picker,M,58477.0,2023-02-16,RESIGNED
101369,6127,Arya Prabhu,Delivery Rider,M,37861.0,2022-10-07,Active
101370,6138,Amara Grewal,Inventory Associate,Female,53753.0,2024-05-31,active
101371,6132,Sudiksha Palan,Picker,Female,35059.0,2024-07-02,RESIGNED
101372,6113,Maya Bhattacharyya,PICKER,M,19654.0,2025-08-31,Resigned
101373,6025,Anusha Walia,PICKER,M,49638.0,2023-05-24,Active
101374,6100,Gaurika Rajagopalan,Delivery Rider,M,48748.0,2023-07-30,Active
101375,6093,Agastya Andra,Store Manager,F,49002.0,2023-07-21,active
101376,6053,Kamya Mitra,Store Manager,m,27661.0,2024-05-29,Active
101377,6114,Chanchal Joshi,Packer,F,42230.0,2024-08-17,Active
101378,6122,Vanya Parekh,Delivery Rider,F,17221.0,07-10-2025,RESIGNED
101379,6140,Fitan Anne,delivery rider,m,17520.0,22/11/2025,On Leave
101380,6100,Lipika Murty,Picker,m,20007.0,2024-12-06,On Leave
101381,6150,Shaurya Suri,Inventory Associate,Female,,2024-08-15,Active
101382,6067,Tejas Narain,Picker,F,30424.0,2026-07-24,RESIGNED
101383,6064,Aashi Master,Packer,F,,2024-07-08,On Leave
101384,6109,Saanvi Jha,Picker,Female,56884.0,2025-04-17,Active
101385,6006,Qarin Hora,Store Manager,m,23128.0,2023-10-09,On Leave
101386,6046,Hemal Bains,Inventory Associate,F,37092.0,2026-08-01,Active
101387,6140,Reyansh Din,Quality Checker,F,49712.0,2023-01-06,RESIGNED
101388,6130,Jackson Prakash,Store Manager,F,38483.0,2023-04-28,active
101389,6125,Gopal Mitter,PICKER,m,60389.0,2025-08-20,Active
101390,6142,Anamika Sha,Store Manager,Female,30789.0,2023-08-21,Resigned
101391,6067,Hemal Kumer,Picker,F,31017.0,2026-05-20,Active
101392,6150,Tristan Narayanan,delivery rider,,43092.0,2025-04-06,Active
101393,6098,Qushi Lall,delivery rider,f,29022.0,2023-07-20,Active
101394,6145,Dayamai Manda,Packer,Male,23509.0,2026-03-23,active
101395,6146,Laksh Kala,Packer,Female,,2022-09-07,Active
101396,6071,Hema Dar,delivery rider,Male,20710.0,02-03-2024,active
101397,6013,Zashil Chadha,Delivery Rider,f,26137.0,2024-08-30,RESIGNED
101398,6072,Wishi Mody,Inventory Associate,f,57885.0,2024-12-10,active
101399,6137,Hemal Salvi,Packer,m,30403.0,2024-02-04,Resigned
101400,6056,Pratyush Soman,Inventory Associate,,62750.0,2026-04-21,RESIGNED
101401,6091,Yash Kuruvilla,Store Manager,M,33980.0,2024-08-16,Active
101402,6150,Warinder Kota,PICKER,m,36242.0,2025-01-23,RESIGNED
101403,6143,Ronith Viswanathan,Picker,Female,24096.0,2026-03-07,Active
101404,6064,Inaya Tara,Delivery Rider,Male,27193.0,02/08/2023,RESIGNED
101405,6018,Rehaan Kashyap,Packer,m,25200.0,2024-02-15,Active
101406,6043,Raghav Bath,PICKER,Female,,2024-05-01,Active
101407,6142,Frederick Mahal,Packer,F,43371.0,2025-06-22,active
101408,6142,Manthan Varghese,Store Manager,f,19852.0,11/01/2024,Active
101409,6090,Gopal Varughese,Packer,m,46822.0,2024-09-28,Active
101410,6007,Jonathan Mitter,delivery rider,F,24915.0,2025-02-14,On Leave
101411,6143,Upma Brar,Store Manager,f,35832.0,2023-07-02,RESIGNED
101412,6038,Mitali Johal,Picker,M,21305.0,2026-05-11,On Leave
101413,6050,Anmol Swamy,delivery rider,F,40924.0,2026-06-17,Active
101414,6100,Rushil Thakkar,Inventory Associate,f,58975.0,2026-03-12,On Leave
101415,6063,Triveni Kapur,delivery rider,Female,46282.0,2026-05-25,Active
101416,6148,Geetika Doctor,delivery rider,Male,38424.0,2025-01-12,Active
101417,6124,Janaki Brar,Delivery Rider,m,44143.0,2023-01-15,Active
101418,6122,Chameli Rajagopalan,Inventory Associate,,35245.0,2024-04-09,Active
101419,6033,Urishilla Madan,Store Manager,F,60517.0,2025-11-07,Active
101420,6103,Aryan Guha,Store Manager,f,54576.0,2025-11-17,On Leave
101421,6055,Samarth Padmanabhan,Quality Checker,f,50654.0,2024-08-02,Active
101422,6010,Raghav Bhatt,Picker,m,41969.0,2025-05-04,Resigned
101423,6070,Caleb Date,PICKER,Female,52644.0,2026-06-16,RESIGNED
101424,6080,Reva Kulkarni,Delivery Rider,m,57738.0,11/09/2022,Active
101425,6117,Nirja Madan,Store Manager,f,52178.0,2023-09-25,Active
101426,6081,Laban Shenoy,Quality Checker,f,55793.0,2024-09-28,RESIGNED
101427,6100,Xavier Din,Picker,F,56500.0,2026-08-11,Active
101428,6006,Karan Sur,Picker,Female,49598.0,2022-09-28,Active
101429,6105,Radhika Saini,Delivery Rider,Male,40452.0,13/04/2024,Active
101430,6100,Wishi Basak,Quality Checker,,48285.0,2025-06-02,Active
101431,6085,Waida Swamy,Packer,Male,38855.0,2024-04-01,Active
101432,6073,Karan Thakur,Store Manager,,39879.0,2023-05-01,Active
101433,6118,Arunima Lata,Store Manager,m,60670.0,2026-02-19,Active
101434,6045,Tripti Patla,Quality Checker,m,40850.0,2022-12-21,RESIGNED
101435,6067,Zarna Kale,Picker,M,25138.0,2024-11-28,Active
101436,6143,Falguni Kashyap,delivery rider,m,63658.0,2023-03-07,On Leave
101437,6150,Champak Sahota,Packer,M,49578.0,19/11/2023,Active
101438,6144,Vanya Sule,Quality Checker,M,59405.0,10-May-2023,Resigned
101439,6147,Nikita Mitra,Picker,,48440.0,2026-02-09,On Leave
101440,6135,Luke Sheth,Quality Checker,F,40008.0,2025-08-19,Resigned
101441,6127,Brijesh Padmanabhan,PICKER,,63442.0,2025-09-25,Active
101442,6066,Gaurika Dani,PICKER,m,60112.0,2024-11-07,On Leave
101443,6039,Hredhaan Dalal,Quality Checker,Female,27428.0,2025-07-23,On Leave
101444,6067,Zinal Varty,Inventory Associate,m,14814.0,2025-07-11,Resigned
101445,6140,Champak Luthra,Store Manager,m,34352.0,2024-12-11,On Leave
101446,6139,Oviya Bera,Store Manager,Female,35849.0,2024-12-26,Active
101447,6076,Oviya Bhavsar,Picker,M,21327.0,02-23-2023,Active
101448,6114,Zansi Raman,Picker,f,31062.0,11/05/2024,Active
101449,6124,Kamya Mishra,Picker,m,53329.0,2023-03-22,Active
101450,6131,Ridhi Badal,delivery rider,Male,32411.0,2026-07-08,On Leave
101451,6135,Megha Tandon,Store Manager,F,24647.0,2023-12-04,active
101452,6039,Jeevika Bansal,Packer,M,27853.0,2024-06-04,Active
101453,6091,Matthew Behl,Picker,f,,2023-08-03,active
101454,6121,Udyati Naik,PICKER,,,2026-05-21,On Leave
101455,6020,Wridesh Sen,Delivery Rider,f,56072.0,2026-04-09,Active
101456,6122,Sachi Ram,Store Manager,m,54952.0,2023-08-26,Active
101457,6069,Jasmit Contractor,Packer,m,,2023-02-05,Active
101458,6131,Maanav Bhasin,Store Manager,F,38950.0,2024-01-11,RESIGNED
101459,6135,Ekapad Saxena,Store Manager,m,61624.0,2024-04-30,On Leave
101460,6090,Kalpit Chaudhry,Picker,Female,52828.0,2025-04-17,RESIGNED
101461,6123,Oviya Rege,PICKER,M,30020.0,31-May-2025,Active
101462,6077,Veer Sarraf,Inventory Associate,m,46940.0,2023-08-18,On Leave
101463,6085,Gautam Sarraf,Inventory Associate,m,51337.0,2024-01-01,On Leave
101464,6049,Zarna Narayanan,PICKER,m,41799.0,2025-01-29,Resigned
101465,6117,Falak Bahl,Picker,f,25708.0,2026-07-01,Resigned
101466,6099,Parth Tella,Quality Checker,F,43225.0,2023-01-27,Active
101467,6056,Sara Dash,Store Manager,M,48826.0,2024-01-01,Resigned
101468,6003,Onveer Mohan,Quality Checker,f,55258.0,2023-12-02,Active
101469,6090,Yutika Loke,Delivery Rider,m,30892.0,2024-10-09,active
101470,6139,Sanya Dugal,Picker,M,36233.0,2023-08-26,On Leave
101471,6040,Simon Gandhi,Inventory Associate,Female,28779.0,2023-10-21,On Leave
101472,6093,Karan Kala,Store Manager,M,14834.0,24/12/2024,Active
101473,6112,Megha Mody,PICKER,M,61884.0,2025-07-13,Active
101474,6086,Meghana Dubey,Packer,m,60191.0,2024-03-30,Active
101475,6061,Pavani Krishna,Picker,M,34780.0,2025-09-23,Active
101476,6130,Samuel Raj,Packer,Male,27588.0,03/05/2023,Active
101477,6025,Kabir Parsa,Packer,F,50929.0,2026-07-22,Active
101478,6136,Yochana Vyas,Picker,M,21678.0,2026-08-16,Active
101479,6048,Peter Nayar,PICKER,f,60638.0,2025-01-07,Resigned
101480,6080,Aarnav Sant,Quality Checker,Male,14968.0,2026-07-27,active
101481,6009,Gavin Kakar,Store Manager,F,25899.0,2023-05-18,Active
101482,6037,Xalak Narain,Picker,F,32749.0,2023-01-25,RESIGNED
101483,6143,Ati Pal,Quality Checker,M,20001.0,01-09-2025,Active
101484,6087,Ishaan Basu,Quality Checker,m,49892.0,2025-05-04,Active
101485,6107,Farhan Sani,Picker,Male,46759.0,21-Sep-2022,Active
101486,6015,Harita Sha,PICKER,Female,64422.0,2023-05-27,Resigned
101487,6134,Aahana Dalal,Quality Checker,Female,48558.0,2022-10-25,Active
101488,6141,Chameli Chaudhuri,Quality Checker,F,52085.0,2024-03-21,Active
101489,6058,Baghyawati Mahal,Store Manager,f,,08-13-2025,Active
101490,6128,Vivaan Bassi,PICKER,M,46470.0,2023-09-21,Active
101491,6012,Inaya Grover,Store Manager,f,24130.0,2022-12-20,On Leave
101492,6046,Amruta Kota,delivery rider,,60373.0,2025-03-31,RESIGNED
101493,6132,Praneel Choudhry,Packer,F,59292.0,2025-02-17,Active
101494,6090,Wyatt Pillai,Delivery Rider,Male,18246.0,2024-11-03,active
101495,6130,Laban Saini,delivery rider,F,17539.0,07-Sep-2024,Resigned
101496,6046,Noah Barman,Delivery Rider,,22601.0,2026-03-17,RESIGNED
101497,6028,Andrew Nadkarni,Inventory Associate,,25000.0,2024-02-14,On Leave
101498,6038,Darpan Gour,Delivery Rider,,57205.0,2025-12-23,active
101499,6128,Ikbal Toor,Inventory Associate,Female,40368.0,2023-02-23,Active
101500,6126,Nachiket Merchant,Quality Checker,Male,63070.0,2025-05-17,Active
101501,6026,Saumya Gala,Picker,M,28346.0,2023-11-28,Active
101502,6095,Jonathan Mitter,Store Manager,F,25632.0,2024-05-30,active
101503,6132,Wriddhish Raval,Quality Checker,f,34644.0,2024-03-03,Active
101504,6084,Forum Shan,Picker,F,39747.0,2024-02-10,Active
101505,6059,Jacob Kumer,Quality Checker,Female,46123.0,2026-02-01,Active
101506,6096,Falguni Nagy,Quality Checker,M,30540.0,2025-01-25,RESIGNED
101507,6030,Guneet Chaudhuri,Delivery Rider,m,26950.0,2026-02-01,On Leave
101508,6070,Abha Nadig,delivery rider,M,29027.0,2023-05-09,active
101509,6055,Jeet Prabhu,Picker,M,27748.0,2022-11-07,active
101510,6046,Tanmayi Sharma,Packer,m,44740.0,2024-01-08,Active
101511,6138,Harinakshi Modi,delivery rider,f,17128.0,03-29-2025,Active
101512,6066,Divya Bhakta,Inventory Associate,Female,40292.0,2023-12-01,On Leave
101513,6014,Ishani Patil,Quality Checker,f,16147.0,2024-01-17,Active
101514,6010,Ekavir Mody,Inventory Associate,m,15398.0,2024-06-05,Active
101515,6032,Qushi Baral,PICKER,f,44913.0,2025-02-22,Active
101516,6033,Pranit Roy,Store Manager,Female,19020.0,2022-10-16,Active
101517,6076,Kiaan Krish,Inventory Associate,Female,,2026-04-14,Active
101518,6060,Riya Agarwal,Picker,Male,57418.0,2023-01-16,Resigned
101519,6022,Umang Anne,Picker,m,16735.0,2026-05-09,On Leave
101520,6083,Krishna Wali,Quality Checker,,29272.0,2025-07-10,Active
101521,6102,Naksh Wable,Store Manager,Female,47175.0,02-24-2026,Active
101522,6057,Varenya Mall,Packer,f,30254.0,2026-01-23,RESIGNED
101523,6014,Diya Modi,Packer,m,18507.0,2022-08-25,active
101524,6006,Bakhshi Patla,Delivery Rider,M,,2024-11-12,Active
101525,6045,Shravya Dayal,Picker,M,23408.0,17/05/2024,active
101526,6069,Abhimanyu Suri,PICKER,F,63956.0,18-Nov-2024,Resigned
101527,6103,Aditya Nazareth,Picker,Male,49642.0,2024-11-02,active
101528,6006,Kashish Bala,delivery rider,m,38911.0,2024-07-17,On Leave
101529,6122,Jatin Singh,Packer,F,58781.0,2025-03-23,Active
101530,6073,Ekanta Kaul,Picker,,64434.0,2022-12-08,On Leave
101531,6051,Farhan Saxena,Inventory Associate,f,52242.0,04-Sep-2023,Resigned
101532,6142,Darika Wali,Store Manager,,59997.0,2026-04-07,Resigned
101533,6096,Vidhi Kalla,Delivery Rider,F,17530.0,2025-01-15,active
101534,6114,Odika Dasgupta,Packer,F,33943.0,2025-12-07,active
101535,6140,Pahal Joshi,Picker,Female,56203.0,2024-09-01,Active
101536,6036,Wridesh Kapadia,Store Manager,Female,17789.0,2026-06-19,Resigned
101537,6120,Anusha Mangat,Quality Checker,f,18087.0,30-Dec-2023,Active
101538,6148,Charita Ramachandran,delivery rider,Male,30368.0,2022-11-09,RESIGNED
101539,6045,Omkaar Sinha,Store Manager,f,61349.0,2025-01-07,Active
101540,6103,Nandini Baria,PICKER,Male,22457.0,2024-06-12,On Leave
101541,6125,Quincy Tripathi,Inventory Associate,Female,39336.0,08-Jan-2023,Resigned
101542,6014,Parth Kashyap,Delivery Rider,f,42118.0,2026-02-23,On Leave
101543,6110,Falguni Ahuja,Inventory Associate,f,53112.0,2023-09-19,On Leave
101544,6061,Lila Chowdhury,Delivery Rider,Male,33993.0,2024-12-16,Active
101545,6076,Ganga Narayan,Store Manager,M,46347.0,2026-05-31,Resigned
101546,6041,Patrick Bajaj,Quality Checker,Female,57725.0,11-23-2025,Active
101547,6001,Triya Murthy,Store Manager,,30676.0,2024-12-27,Resigned
101548,6117,Aarnav Prakash,Quality Checker,F,40301.0,2026-07-26,RESIGNED
101549,6040,Aarna Narula,PICKER,,33595.0,2023-06-30,Active
101550,6043,Falan Walla,Quality Checker,Female,21751.0,2023-08-24,Active
101551,6059,Elijah Raja,Picker,Female,,2023-09-08,Active
101552,6062,Andrew Pal,Inventory Associate,F,61836.0,2026-02-20,RESIGNED
101553,6048,Aachal Babu,Quality Checker,Female,33691.0,2024-04-18,active
101554,6022,Warjas Wadhwa,delivery rider,f,61316.0,2024-02-06,Active
101555,6116,Hamsini Bora,Delivery Rider,m,,2025-03-29,Active
101556,6101,Ijaya Chaudhari,Delivery Rider,f,14882.0,2024-10-04,RESIGNED
101557,6108,Tara Sengupta,Inventory Associate,f,56338.0,16-Mar-2023,RESIGNED
101558,6139,Anvi Vasa,Picker,F,14548.0,2025-10-22,Resigned
101559,6074,Zashil Rege,Delivery Rider,M,35879.0,2023-12-28,active
101560,6113,Frado Bakshi,PICKER,f,26771.0,2025-02-08,On Leave
101561,6147,Madhav Sarna,Packer,F,19893.0,2024-10-19,Active
101562,6020,Nisha Minhas,Picker,m,53742.0,2024-01-02,active
101563,6084,George Deo,Store Manager,F,30694.0,2024-05-06,On Leave
101564,6083,Owen Ahluwalia,Quality Checker,f,,2023-02-22,Active
101565,6122,Janya Nagarajan,Inventory Associate,Male,41850.0,2026-07-27,RESIGNED
101566,6015,Adya Khalsa,delivery rider,F,17348.0,09-15-2022,Active
101567,6098,Shravya Kadakia,Store Manager,f,,2023-08-07,Resigned
101568,6008,Hritik Karpe,PICKER,F,20647.0,2026-05-11,On Leave
101569,6055,Isaiah Nair,Inventory Associate,M,60746.0,2023-07-10,On Leave
101570,6079,Nicholas Ratti,Delivery Rider,Male,40279.0,2024-05-15,Active
101571,6042,Ekiya Rai,Delivery Rider,Male,33664.0,2024-07-07,Resigned
101572,6008,Harrison Chatterjee,Delivery Rider,Female,52350.0,2025-10-25,active
