employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status,clean_store_id,salary_status,work_status
101318,6009,Vidhi Dara,Picker,Male,19923.0,2024-08-29,On Leave,6009,Normal,On Leave
101319,6054,Damyanti Karnik,Picker,Female,63511.0,2023-01-07,On Leave,6054,Normal,On Leave
101320,6065,Aarna Chatterjee,Picker,Female,52476.0,2026-03-29,Resigned,6065,Normal,Resigned
101321,6030,Raksha Vig,Delivery Rider,Unknown,28540.0,2026-03-23,Active,6030,Normal,Currently Working
101322,6004,Kai Goyal,Store Manager,Male,51164.0,2025-12-17,Active,6004,Normal,Currently Working
101323,6047,Maanav Sem,Store Manager,Female,63877.0,2023-11-20,Resigned,6047,Normal,Resigned
101324,6063,Qadim Deshmukh,Packer,Female,23378.0,2023-09-25,Active,6063,Normal,Currently Working
101325,6016,Max Kibe,Store Manager,Male,31003.0,2025-02-02,Active,6016,Normal,Currently Working
101326,6047,Jairaj Jaggi,Picker,Female,36276.0,2025-05-29,Active,6047,Normal,Currently Working
101327,6071,Damini Naidu,Store Manager,Unknown,58372.0,2025-09-29,Active,6071,Normal,Currently Working
101328,6008,Unnati Zachariah,Store Manager,Male,62736.0,2023-01-09,On Leave,6008,Normal,On Leave
101329,6052,Girik Palla,Delivery Rider,Unknown,26103.0,2023-04-09,Active,6052,Normal,Currently Working
101330,6073,Neel Johal,Delivery Rider,Female,50626.0,2024-03-28,Active,6073,Normal,Currently Working
101331,6042,Gavin Rattan,Picker,Male,48907.0,2022-12-04,Active,6042,Normal,Currently Working
101332,6023,Sudiksha Ben,Store Manager,Male,16584.0,2022-12-18,Resigned,6023,Normal,Resigned
101333,6088,Shivani Dada,Inventory Associate,Unknown,39745.0,2026-02-15,Active,6088,Normal,Currently Working
101334,6026,Sai Khurana,Delivery Rider,Male,59763.0,2022-10-03,Resigned,6026,Normal,Resigned
101335,6011,Idika Setty,Delivery Rider,Female,39424.5,2024-12-24,Active,6011,Normal,Currently Working
101336,6036,Lekha Bhavsar,Picker,Male,50343.0,2024-10-03,On Leave,6036,Normal,On Leave
101337,6086,Bishakha Dalal,Picker,Male,25675.0,2023-10-20,Active,6086,Normal,Currently Working
101338,6027,Sai Mandal,Packer,Female,27895.0,2023-06-27,Resigned,6027,Normal,Resigned
101339,6060,Chavvi Raghavan,Picker,Unknown,37083.0,2023-05-20,Active,6060,Normal,Currently Working
101340,6055,Jagat Sengupta,Picker,Female,14268.0,2025-02-13,On Leave,6055,Normal,On Leave
101341,6028,Prisha Kunda,Packer,Female,21804.0,2022-11-18,Active,6028,Normal,Currently Working
101342,6137,Harshil Kata,Packer,Male,19625.0,2024-08-10,Resigned,6137,Normal,Resigned
101343,6145,Yasti Sankaran,Delivery Rider,Male,55554.0,2024-08-21,Active,6145,Normal,Currently Working
101344,6017,Vasana Raja,Inventory Associate,Female,40106.5,2023-05-24,Resigned,6017,Normal,Resigned
101345,6019,Krisha Dasgupta,Delivery Rider,Unknown,27558.0,2025-12-22,Active,6019,Normal,Currently Working
101346,6136,Manya Dugal,Picker,Unknown,34346.0,2024-11-09,Active,6136,Normal,Currently Working
101347,6058,Bhavna Nair,Quality Checker,Unknown,35369.0,2023-11-11,Active,6058,Normal,Currently Working
101348,6047,Bhavna Sridhar,Packer,Male,51387.0,2024-05-31,Resigned,6047,Normal,Resigned
101349,6066,Oscar Kumar,Inventory Associate,Female,48712.0,2025-01-29,Resigned,6066,Normal,Resigned
101350,6058,Odika Bakshi,Quality Checker,Female,25550.0,2025-03-11,Active,6058,Normal,Currently Working
101351,6143,Kavya Kala,Inventory Associate,Female,48163.0,2023-09-24,Active,6143,Normal,Currently Working
101352,6134,Upadhriti Roy,Delivery Rider,Female,15905.0,2024-05-03,Resigned,6134,Normal,Resigned
101353,6109,Gaurav Kant,Store Manager,Male,34049.0,2025-07-18,Active,6109,Normal,Currently Working
101354,6078,Oeshi Prabhu,Picker,Male,25111.0,2023-11-15,Resigned,6078,Normal,Resigned
101355,6063,Rachita Pau,Delivery Rider,Male,52723.0,2024-12-08,On Leave,6063,Normal,On Leave
101356,6040,Ekapad Morar,Delivery Rider,Male,40197.0,2024-03-09,Active,6040,Normal,Currently Working
101357,6006,Odika Panchal,Inventory Associate,Male,22009.0,2024-09-15,Resigned,6006,Normal,Resigned
101358,6035,Wriddhish Tripathi,Picker,Unknown,33293.0,2024-11-29,Active,6035,Normal,Currently Working
101359,6070,Forum Krishna,Packer,Male,32628.0,2024-10-19,Resigned,6070,Normal,Resigned
101360,6120,Sanaya Barad,Packer,Female,40195.0,2024-03-04,Active,6120,Normal,Currently Working
101361,6032,Chatresh Dutt,Delivery Rider,Female,56993.0,2026-07-19,Active,6032,Normal,Currently Working
101362,6137,Farhan Kale,Picker,Female,38703.0,2022-11-09,On Leave,6137,Normal,On Leave
101363,6032,Riya Yogi,Delivery Rider,Unknown,44489.0,2023-07-30,Active,6032,Normal,Currently Working
101364,6105,Brijesh Bhatti,Picker,Unknown,55353.0,2024-04-08,On Leave,6105,Normal,On Leave
101365,6035,George Rai,Picker,Female,30015.0,2023-04-28,Active,6035,Normal,Currently Working
101366,6122,Janaki Bhavsar,Quality Checker,Male,41106.0,2023-03-30,Active,6122,Normal,Currently Working
101367,6064,Priya Kapur,Packer,Male,41371.0,2023-03-13,Active,6064,Normal,Currently Working
101368,6082,Vidhi Nair,Picker,Male,58477.0,2023-02-16,Resigned,6082,Normal,Resigned
101369,6127,Arya Prabhu,Delivery Rider,Male,37861.0,2022-10-07,Active,6127,Normal,Currently Working
101370,6138,Amara Grewal,Inventory Associate,Female,53753.0,2024-05-31,Active,6138,Normal,Currently Working
101371,6132,Sudiksha Palan,Picker,Female,35059.0,2024-07-02,Resigned,6132,Normal,Resigned
101372,6113,Maya Bhattacharyya,Picker,Male,19654.0,2025-08-31,Resigned,6113,Normal,Resigned
101373,6025,Anusha Walia,Picker,Male,49638.0,2023-05-24,Active,6025,Normal,Currently Working
101374,6100,Gaurika Rajagopalan,Delivery Rider,Male,48748.0,2023-07-30,Active,6100,Normal,Currently Working
101375,6093,Agastya Andra,Store Manager,Female,49002.0,2023-07-21,Active,6093,Normal,Currently Working
101376,6053,Kamya Mitra,Store Manager,Male,27661.0,2024-05-29,Active,6053,Normal,Currently Working
101377,6114,Chanchal Joshi,Packer,Female,42230.0,2024-08-17,Active,6114,Normal,Currently Working
101378,6122,Vanya Parekh,Delivery Rider,Female,17221.0,2025-07-10,Resigned,6122,Normal,Resigned
101379,6140,Fitan Anne,Delivery Rider,Male,17520.0,2025-11-22,On Leave,6140,Normal,On Leave
101380,6100,Lipika Murty,Picker,Male,20007.0,2024-12-06,On Leave,6100,Normal,On Leave
101381,6150,Shaurya Suri,Inventory Associate,Female,40106.5,2024-08-15,Active,6150,Normal,Currently Working
101382,6067,Tejas Narain,Picker,Female,30424.0,2026-07-24,Resigned,6067,Normal,Resigned
101383,6064,Aashi Master,Packer,Female,40162.0,2024-07-08,On Leave,6064,Normal,On Leave
101384,6109,Saanvi Jha,Picker,Female,56884.0,2025-04-17,Active,6109,Normal,Currently Working
101385,6006,Qarin Hora,Store Manager,Male,23128.0,2023-10-09,On Leave,6006,Normal,On Leave
101386,6046,Hemal Bains,Inventory Associate,Female,37092.0,2026-08-01,Active,6046,Normal,Currently Working
101387,6140,Reyansh Din,Quality Checker,Female,49712.0,2023-01-06,Resigned,6140,Normal,Resigned
101388,6130,Jackson Prakash,Store Manager,Female,38483.0,2023-04-28,Active,6130,Normal,Currently Working
101389,6125,Gopal Mitter,Picker,Male,60389.0,2025-08-20,Active,6125,Normal,Currently Working
101390,6142,Anamika Sha,Store Manager,Female,30789.0,2023-08-21,Resigned,6142,Normal,Resigned
101391,6067,Hemal Kumer,Picker,Female,31017.0,2026-05-20,Active,6067,Normal,Currently Working
101392,6150,Tristan Narayanan,Delivery Rider,Unknown,43092.0,2025-04-06,Active,6150,Normal,Currently Working
101393,6098,Qushi Lall,Delivery Rider,Female,29022.0,2023-07-20,Active,6098,Normal,Currently Working
101394,6145,Dayamai Manda,Packer,Male,23509.0,2026-03-23,Active,6145,Normal,Currently Working
101395,6146,Laksh Kala,Packer,Female,40162.0,2022-09-07,Active,6146,Normal,Currently Working
101396,6071,Hema Dar,Delivery Rider,Male,20710.0,2024-02-03,Active,6071,Normal,Currently Working
101397,6013,Zashil Chadha,Delivery Rider,Female,26137.0,2024-08-30,Resigned,6013,Normal,Resigned
101398,6072,Wishi Mody,Inventory Associate,Female,57885.0,2024-12-10,Active,6072,Normal,Currently Working
101399,6137,Hemal Salvi,Packer,Male,30403.0,2024-02-04,Resigned,6137,Normal,Resigned
101400,6056,Pratyush Soman,Inventory Associate,Unknown,62750.0,2026-04-21,Resigned,6056,Normal,Resigned
101401,6091,Yash Kuruvilla,Store Manager,Male,33980.0,2024-08-16,Active,6091,Normal,Currently Working
101402,6150,Warinder Kota,Picker,Male,36242.0,2025-01-23,Resigned,6150,Normal,Resigned
101403,6143,Ronith Viswanathan,Picker,Female,24096.0,2026-03-07,Active,6143,Normal,Currently Working
101404,6064,Inaya Tara,Delivery Rider,Male,27193.0,2023-02-08,Resigned,6064,Normal,Resigned
101405,6018,Rehaan Kashyap,Packer,Male,25200.0,2024-02-15,Active,6018,Normal,Currently Working
101406,6043,Raghav Bath,Picker,Female,38424.5,2024-05-01,Active,6043,Normal,Currently Working
101407,6142,Frederick Mahal,Packer,Female,43371.0,2025-06-22,Active,6142,Normal,Currently Working
101408,6142,Manthan Varghese,Store Manager,Female,19852.0,2024-11-01,Active,6142,Normal,Currently Working
101409,6090,Gopal Varughese,Packer,Male,46822.0,2024-09-28,Active,6090,Normal,Currently Working
101410,6007,Jonathan Mitter,Delivery Rider,Female,24915.0,2025-02-14,On Leave,6007,Normal,On Leave
101411,6143,Upma Brar,Store Manager,Female,35832.0,2023-07-02,Resigned,6143,Normal,Resigned
101412,6038,Mitali Johal,Picker,Male,21305.0,2026-05-11,On Leave,6038,Normal,On Leave
101413,6050,Anmol Swamy,Delivery Rider,Female,40924.0,2026-06-17,Active,6050,Normal,Currently Working
101414,6100,Rushil Thakkar,Inventory Associate,Female,58975.0,2026-03-12,On Leave,6100,Normal,On Leave
101415,6063,Triveni Kapur,Delivery Rider,Female,46282.0,2026-05-25,Active,6063,Normal,Currently Working
101416,6148,Geetika Doctor,Delivery Rider,Male,38424.0,2025-01-12,Active,6148,Normal,Currently Working
101417,6124,Janaki Brar,Delivery Rider,Male,44143.0,2023-01-15,Active,6124,Normal,Currently Working
101418,6122,Chameli Rajagopalan,Inventory Associate,Unknown,35245.0,2024-04-09,Active,6122,Normal,Currently Working
101419,6033,Urishilla Madan,Store Manager,Female,60517.0,2025-11-07,Active,6033,Normal,Currently Working
101420,6103,Aryan Guha,Store Manager,Female,54576.0,2025-11-17,On Leave,6103,Normal,On Leave
101421,6055,Samarth Padmanabhan,Quality Checker,Female,50654.0,2024-08-02,Active,6055,Normal,Currently Working
101422,6010,Raghav Bhatt,Picker,Male,41969.0,2025-05-04,Resigned,6010,Normal,Resigned
101423,6070,Caleb Date,Picker,Female,52644.0,2026-06-16,Resigned,6070,Normal,Resigned
101424,6080,Reva Kulkarni,Delivery Rider,Male,57738.0,2022-11-09,Active,6080,Normal,Currently Working
101425,6117,Nirja Madan,Store Manager,Female,52178.0,2023-09-25,Active,6117,Normal,Currently Working
101426,6081,Laban Shenoy,Quality Checker,Female,55793.0,2024-09-28,Resigned,6081,Normal,Resigned
101427,6100,Xavier Din,Picker,Female,56500.0,2026-08-11,Active,6100,Normal,Currently Working
101428,6006,Karan Sur,Picker,Female,49598.0,2022-09-28,Active,6006,Normal,Currently Working
101429,6105,Radhika Saini,Delivery Rider,Male,40452.0,2024-04-13,Active,6105,Normal,Currently Working
101430,6100,Wishi Basak,Quality Checker,Unknown,48285.0,2025-06-02,Active,6100,Normal,Currently Working
101431,6085,Waida Swamy,Packer,Male,38855.0,2024-04-01,Active,6085,Normal,Currently Working
101432,6073,Karan Thakur,Store Manager,Unknown,39879.0,2023-05-01,Active,6073,Normal,Currently Working
101433,6118,Arunima Lata,Store Manager,Male,60670.0,2026-02-19,Active,6118,Normal,Currently Working
101434,6045,Tripti Patla,Quality Checker,Male,40850.0,2022-12-21,Resigned,6045,Normal,Resigned
101435,6067,Zarna Kale,Picker,Male,25138.0,2024-11-28,Active,6067,Normal,Currently Working
101436,6143,Falguni Kashyap,Delivery Rider,Male,63658.0,2023-03-07,On Leave,6143,Normal,On Leave
101437,6150,Champak Sahota,Packer,Male,49578.0,2023-11-19,Active,6150,Normal,Currently Working
101438,6144,Vanya Sule,Quality Checker,Male,59405.0,2023-05-10,Resigned,6144,Normal,Resigned
101439,6147,Nikita Mitra,Picker,Unknown,48440.0,2026-02-09,On Leave,6147,Normal,On Leave
101440,6135,Luke Sheth,Quality Checker,Female,40008.0,2025-08-19,Resigned,6135,Normal,Resigned
101441,6127,Brijesh Padmanabhan,Picker,Unknown,63442.0,2025-09-25,Active,6127,Normal,Currently Working
101442,6066,Gaurika Dani,Picker,Male,60112.0,2024-11-07,On Leave,6066,Normal,On Leave
101443,6039,Hredhaan Dalal,Quality Checker,Female,27428.0,2025-07-23,On Leave,6039,Normal,On Leave
101444,6067,Zinal Varty,Inventory Associate,Male,14814.0,2025-07-11,Resigned,6067,Normal,Resigned
101445,6140,Champak Luthra,Store Manager,Male,34352.0,2024-12-11,On Leave,6140,Normal,On Leave
101446,6139,Oviya Bera,Store Manager,Female,35849.0,2024-12-26,Active,6139,Normal,Currently Working
101447,6076,Oviya Bhavsar,Picker,Male,21327.0,2023-02-23,Active,6076,Normal,Currently Working
101448,6114,Zansi Raman,Picker,Female,31062.0,2024-11-05,Active,6114,Normal,Currently Working
101449,6124,Kamya Mishra,Picker,Male,53329.0,2023-03-22,Active,6124,Normal,Currently Working
101450,6131,Ridhi Badal,Delivery Rider,Male,32411.0,2026-07-08,On Leave,6131,Normal,On Leave
101451,6135,Megha Tandon,Store Manager,Female,24647.0,2023-12-04,Active,6135,Normal,Currently Working
101452,6039,Jeevika Bansal,Packer,Male,27853.0,2024-06-04,Active,6039,Normal,Currently Working
101453,6091,Matthew Behl,Picker,Female,38424.5,2023-08-03,Active,6091,Normal,Currently Working
101454,6121,Udyati Naik,Picker,Unknown,38424.5,2026-05-21,On Leave,6121,Normal,On Leave
101455,6020,Wridesh Sen,Delivery Rider,Female,56072.0,2026-04-09,Active,6020,Normal,Currently Working
101456,6122,Sachi Ram,Store Manager,Male,54952.0,2023-08-26,Active,6122,Normal,Currently Working
101457,6069,Jasmit Contractor,Packer,Male,40162.0,2023-02-05,Active,6069,Normal,Currently Working
101458,6131,Maanav Bhasin,Store Manager,Female,38950.0,2024-01-11,Resigned,6131,Normal,Resigned
101459,6135,Ekapad Saxena,Store Manager,Male,61624.0,2024-04-30,On Leave,6135,Normal,On Leave
101460,6090,Kalpit Chaudhry,Picker,Female,52828.0,2025-04-17,Resigned,6090,Normal,Resigned
101461,6123,Oviya Rege,Picker,Male,30020.0,2025-05-31,Active,6123,Normal,Currently Working
101462,6077,Veer Sarraf,Inventory Associate,Male,46940.0,2023-08-18,On Leave,6077,Normal,On Leave
101463,6085,Gautam Sarraf,Inventory Associate,Male,51337.0,2024-01-01,On Leave,6085,Normal,On Leave
101464,6049,Zarna Narayanan,Picker,Male,41799.0,2025-01-29,Resigned,6049,Normal,Resigned
101465,6117,Falak Bahl,Picker,Female,25708.0,2026-07-01,Resigned,6117,Normal,Resigned
101466,6099,Parth Tella,Quality Checker,Female,43225.0,2023-01-27,Active,6099,Normal,Currently Working
101467,6056,Sara Dash,Store Manager,Male,48826.0,2024-01-01,Resigned,6056,Normal,Resigned
101468,6003,Onveer Mohan,Quality Checker,Female,55258.0,2023-12-02,Active,6003,Normal,Currently Working
101469,6090,Yutika Loke,Delivery Rider,Male,30892.0,2024-10-09,Active,6090,Normal,Currently Working
101470,6139,Sanya Dugal,Picker,Male,36233.0,2023-08-26,On Leave,6139,Normal,On Leave
101471,6040,Simon Gandhi,Inventory Associate,Female,28779.0,2023-10-21,On Leave,6040,Normal,On Leave
101472,6093,Karan Kala,Store Manager,Male,14834.0,2024-12-24,Active,6093,Normal,Currently Working
101473,6112,Megha Mody,Picker,Male,61884.0,2025-07-13,Active,6112,Normal,Currently Working
101474,6086,Meghana Dubey,Packer,Male,60191.0,2024-03-30,Active,6086,Normal,Currently Working
101475,6061,Pavani Krishna,Picker,Male,34780.0,2025-09-23,Active,6061,Normal,Currently Working
101476,6130,Samuel Raj,Packer,Male,27588.0,2023-03-05,Active,6130,Normal,Currently Working
101477,6025,Kabir Parsa,Packer,Female,50929.0,2026-07-22,Active,6025,Normal,Currently Working
101478,6136,Yochana Vyas,Picker,Male,21678.0,2026-08-16,Active,6136,Normal,Currently Working
101479,6048,Peter Nayar,Picker,Female,60638.0,2025-01-07,Resigned,6048,Normal,Resigned
101480,6080,Aarnav Sant,Quality Checker,Male,14968.0,2026-07-27,Active,6080,Normal,Currently Working
101481,6009,Gavin Kakar,Store Manager,Female,25899.0,2023-05-18,Active,6009,Normal,Currently Working
101482,6037,Xalak Narain,Picker,Female,32749.0,2023-01-25,Resigned,6037,Normal,Resigned
101483,6143,Ati Pal,Quality Checker,Male,20001.0,2025-01-09,Active,6143,Normal,Currently Working
101484,6087,Ishaan Basu,Quality Checker,Male,49892.0,2025-05-04,Active,6087,Normal,Currently Working
101485,6107,Farhan Sani,Picker,Male,46759.0,2022-09-21,Active,6107,Normal,Currently Working
101486,6015,Harita Sha,Picker,Female,64422.0,2023-05-27,Resigned,6015,Normal,Resigned
101487,6134,Aahana Dalal,Quality Checker,Female,48558.0,2022-10-25,Active,6134,Normal,Currently Working
101488,6141,Chameli Chaudhuri,Quality Checker,Female,52085.0,2024-03-21,Active,6141,Normal,Currently Working
101489,6058,Baghyawati Mahal,Store Manager,Female,38812.0,2025-08-13,Active,6058,Normal,Currently Working
101490,6128,Vivaan Bassi,Picker,Male,46470.0,2023-09-21,Active,6128,Normal,Currently Working
101491,6012,Inaya Grover,Store Manager,Female,24130.0,2022-12-20,On Leave,6012,Normal,On Leave
101492,6046,Amruta Kota,Delivery Rider,Unknown,60373.0,2025-03-31,Resigned,6046,Normal,Resigned
101493,6132,Praneel Choudhry,Packer,Female,59292.0,2025-02-17,Active,6132,Normal,Currently Working
101494,6090,Wyatt Pillai,Delivery Rider,Male,18246.0,2024-11-03,Active,6090,Normal,Currently Working
101495,6130,Laban Saini,Delivery Rider,Female,17539.0,2024-09-07,Resigned,6130,Normal,Resigned
101496,6046,Noah Barman,Delivery Rider,Unknown,22601.0,2026-03-17,Resigned,6046,Normal,Resigned
101497,6028,Andrew Nadkarni,Inventory Associate,Unknown,25000.0,2024-02-14,On Leave,6028,Normal,On Leave
101498,6038,Darpan Gour,Delivery Rider,Unknown,57205.0,2025-12-23,Active,6038,Normal,Currently Working
101499,6128,Ikbal Toor,Inventory Associate,Female,40368.0,2023-02-23,Active,6128,Normal,Currently Working
101500,6126,Nachiket Merchant,Quality Checker,Male,63070.0,2025-05-17,Active,6126,Normal,Currently Working
101501,6026,Saumya Gala,Picker,Male,28346.0,2023-11-28,Active,6026,Normal,Currently Working
101502,6095,Jonathan Mitter,Store Manager,Female,25632.0,2024-05-30,Active,6095,Normal,Currently Working
101503,6132,Wriddhish Raval,Quality Checker,Female,34644.0,2024-03-03,Active,6132,Normal,Currently Working
101504,6084,Forum Shan,Picker,Female,39747.0,2024-02-10,Active,6084,Normal,Currently Working
101505,6059,Jacob Kumer,Quality Checker,Female,46123.0,2026-02-01,Active,6059,Normal,Currently Working
101506,6096,Falguni Nagy,Quality Checker,Male,30540.0,2025-01-25,Resigned,6096,Normal,Resigned
101507,6030,Guneet Chaudhuri,Delivery Rider,Male,26950.0,2026-02-01,On Leave,6030,Normal,On Leave
101508,6070,Abha Nadig,Delivery Rider,Male,29027.0,2023-05-09,Active,6070,Normal,Currently Working
101509,6055,Jeet Prabhu,Picker,Male,27748.0,2022-11-07,Active,6055,Normal,Currently Working
101510,6046,Tanmayi Sharma,Packer,Male,44740.0,2024-01-08,Active,6046,Normal,Currently Working
101511,6138,Harinakshi Modi,Delivery Rider,Female,17128.0,2025-03-29,Active,6138,Normal,Currently Working
101512,6066,Divya Bhakta,Inventory Associate,Female,40292.0,2023-12-01,On Leave,6066,Normal,On Leave
101513,6014,Ishani Patil,Quality Checker,Female,16147.0,2024-01-17,Active,6014,Normal,Currently Working
101514,6010,Ekavir Mody,Inventory Associate,Male,15398.0,2024-06-05,Active,6010,Normal,Currently Working
101515,6032,Qushi Baral,Picker,Female,44913.0,2025-02-22,Active,6032,Normal,Currently Working
101516,6033,Pranit Roy,Store Manager,Female,19020.0,2022-10-16,Active,6033,Normal,Currently Working
101517,6076,Kiaan Krish,Inventory Associate,Female,40106.5,2026-04-14,Active,6076,Normal,Currently Working
101518,6060,Riya Agarwal,Picker,Male,57418.0,2023-01-16,Resigned,6060,Normal,Resigned
